DataDescriptor,TimeElap(ns),Value,AdditionalComment
MotorSetCommand,1005469969,1.857406042606532E15,0; p: 5.0
Out_Current,46824755591,5.100655846009822,1; p: 12.0
Out_Voltage,46824758315,5.118453645197266,1; p: 12.0
In_Voltage,46824759642,14.092675332329916,1; p: 12.0
Temperature,46824760899,16.041518706743247,2; p: 12.0
Out_Current,46824762016,18.57678598710747,2; p: 12.0
Out_Voltage,46824763134,18.05495281041869,2; p: 12.0
In_Voltage,46824764251,0.03554118303874556,2; p: 12.0
Temperature,46824765648,15.330592236325515,3; p: 12.0
Out_Current,46824767604,13.17082920904071,3; p: 12.0
Out_Voltage,46824768721,18.0606748160587,3; p: 12.0
In_Voltage,46824769769,16.370606744624734,3; p: 12.0
Temperature,46824771096,3.0661350880793776,4; p: 12.0
Out_Current,46824772213,4.462436328871035,4; p: 12.0
Out_Voltage,46824773331,12.467876229124336,4; p: 12.0
In_Voltage,46824774378,14.65042239606785,4; p: 12.0
Temperature,46835511427,13.177363752380012,1; p: 12.0
Out_Current,46835514291,16.308765851891906,1; p: 12.0
Out_Voltage,46835516107,8.079900017230377,1; p: 12.0
In_Voltage,46835517434,17.57319059184257,1; p: 12.0
Temperature,46835518691,15.391033746801325,2; p: 12.0
Out_Current,46835519808,18.529471982483134,2; p: 12.0
Out_Voltage,46835520926,15.113662843894845,2; p: 12.0
In_Voltage,46835522043,1.6735899929624602,2; p: 12.0
Temperature,46835523789,6.204874055656405,3; p: 12.0
Out_Current,46835524907,7.017045498249906,3; p: 12.0
Out_Voltage,46835526024,3.43806468305795,3; p: 12.0
In_Voltage,46835527072,19.01796374914847,3; p: 12.0
Temperature,46835528189,9.49647197439568,4; p: 12.0
Out_Current,46835529307,1.057301024279204,4; p: 12.0
Out_Voltage,46835530354,14.835873325637257,4; p: 12.0
In_Voltage,46835531961,7.21066495410609,4; p: 12.0
Temperature,46846253365,16.190729230062228,1; p: 12.0
Out_Current,46846255390,14.005509464717878,1; p: 12.0
Out_Voltage,46846256787,2.0063822748811067,1; p: 12.0
In_Voltage,46846258324,5.251317120302688,1; p: 12.0
Temperature,46846259581,7.018705858259532,2; p: 12.0
Out_Current,46846260699,16.49964771393567,2; p: 12.0
Out_Voltage,46846261886,13.166278691536144,2; p: 12.0
In_Voltage,46846264610,15.18636408805836,2; p: 12.0
Temperature,46846265867,4.205017186818735,3; p: 12.0
Out_Current,46846266984,4.968803439448006,3; p: 12.0
Out_Voltage,46846268032,2.049297061623489,3; p: 12.0
In_Voltage,46846269079,14.02463005989704,3; p: 12.0
Temperature,46846270197,17.42667218592094,4; p: 12.0
Out_Current,46846271314,2.357620913095404,4; p: 12.0
Out_Voltage,46846273200,12.012039765062987,4; p: 12.0
In_Voltage,46846274317,4.399199039344213,4; p: 12.0
Temperature,46856981125,3.527211465087135,1; p: 12.0
Out_Current,46856983640,0.5558074247590792,1; p: 12.0
Out_Voltage,46856985595,9.001522254978397,1; p: 12.0
In_Voltage,46856987620,6.188520887691171,1; p: 12.0
Temperature,46856989227,5.539668684262434,2; p: 12.0
Out_Current,46856991811,6.046015313651869,2; p: 12.0
Out_Voltage,46856992998,3.01219064074465,2; p: 12.0
In_Voltage,46856994116,17.333456980781254,2; p: 12.0
Temperature,46856995373,19.417249080835372,3; p: 12.0
Out_Current,46856996490,15.00342405069073,3; p: 12.0
Out_Voltage,46856997678,19.289435237750457,3; p: 12.0
In_Voltage,46856998795,17.40647039878206,3; p: 12.0
Temperature,46857000611,19.428784370607836,4; p: 12.0
Out_Current,46857002008,12.130056170313399,4; p: 12.0
Out_Voltage,46857003195,11.131674131072886,4; p: 12.0
In_Voltage,46857004382,9.350883470430947,4; p: 12.0
Temperature,46867728441,17.10795872560318,1; p: 12.0
Out_Current,46867731444,5.737131834769253,1; p: 12.0
Out_Voltage,46867733679,5.497686468660273,1; p: 12.0
In_Voltage,46867735844,10.471954780957992,1; p: 12.0
Temperature,46867739755,3.433047753990288,2; p: 12.0
Out_Current,46867741292,14.29182080941773,2; p: 12.0
Out_Voltage,46867742898,0.04934957179984481,2; p: 12.0
In_Voltage,46867745273,8.302554399871065,2; p: 12.0
Temperature,46867746809,3.0709672382357387,3; p: 12.0
Out_Current,46867748276,2.0176358623440787,3; p: 12.0
Out_Voltage,46867750301,3.0924423469511884,3; p: 12.0
In_Voltage,46867753234,2.1434858441658973,3; p: 12.0
Temperature,46867754701,4.048926941845495,4; p: 12.0
Out_Current,46867756447,9.028715194367786,4; p: 12.0
Out_Voltage,46867757844,19.546500053328447,4; p: 12.0
In_Voltage,46867759241,4.0008407123429945,4; p: 12.0
Temperature,46878489655,11.097991939516515,1; p: 12.0
Out_Current,46878493217,17.11977656965589,1; p: 12.0
Out_Voltage,46878498036,18.580791056368323,1; p: 12.0
In_Voltage,46878499852,12.088972782052041,1; p: 12.0
Temperature,46878501179,13.187194663096927,2; p: 12.0
Out_Current,46878502366,4.209686484374337,2; p: 12.0
Out_Voltage,46878503553,0.7097035911916996,2; p: 12.0
In_Voltage,46878504811,6.279576590505716,2; p: 12.0
Temperature,46878505928,16.10147645032892,3; p: 12.0
Out_Current,46878507045,16.299660756096213,3; p: 12.0
Out_Voltage,46878509071,17.313568049718167,3; p: 12.0
In_Voltage,46878510188,19.761763182648505,3; p: 12.0
Temperature,46878511306,6.243488765388318,4; p: 12.0
Out_Current,46878512423,8.04203191182339,4; p: 12.0
Out_Voltage,46878513610,10.361819455920504,4; p: 12.0
In_Voltage,46878514658,15.889222606721384,4; p: 12.0
Temperature,46889240882,14.514064177393596,1; p: 12.0
Out_Current,46889245002,19.03683500754956,1; p: 12.0
Out_Voltage,46889246888,17.0511451008552,1; p: 12.0
In_Voltage,46889248844,9.117531657830721,1; p: 12.0
Temperature,46889250450,13.28619607271303,2; p: 12.0
Out_Current,46889251777,3.2052862471603345,2; p: 12.0
Out_Voltage,46889253174,4.004235820375097,2; p: 12.0
In_Voltage,46889254431,6.051211556942997,2; p: 12.0
Temperature,46889256456,3.3465631176849686,3; p: 12.0
Out_Current,46889257713,11.044478029232565,3; p: 12.0
Out_Voltage,46889258971,0.012450541181379395,3; p: 12.0
In_Voltage,46889260507,8.145127382123977,3; p: 12.0
Temperature,46889261764,19.44338465619102,4; p: 12.0
Out_Current,46889262951,8.193802609237396,4; p: 12.0
Out_Voltage,46889264209,14.043928832634155,4; p: 12.0
In_Voltage,46889266164,2.6033382301646,4; p: 12.0
Temperature,46899979188,15.173768264109372,1; p: 12.0
Out_Current,46899981283,17.592091807286423,1; p: 12.0
Out_Voltage,46899982750,10.01152462990074,1; p: 12.0
In_Voltage,46899984216,12.168934082621913,1; p: 12.0
Temperature,46899985683,12.006302332603317,2; p: 12.0
Out_Current,46899986801,17.026809975984122,2; p: 12.0
Out_Voltage,46899987918,14.135291694287222,2; p: 12.0
In_Voltage,46899990502,1.4717186666709963,2; p: 12.0
Temperature,46899991759,16.00025786048041,3; p: 12.0
Out_Current,46899992877,13.307863701687412,3; p: 12.0
Out_Voltage,46899993924,11.157736784806456,3; p: 12.0
In_Voltage,46899995042,12.346989333402314,3; p: 12.0
Temperature,46899996159,12.28897113529106,4; p: 12.0
Out_Current,46899997207,14.416353824971486,4; p: 12.0
Out_Voltage,46899998883,7.075646210050914,4; p: 12.0
In_Voltage,46900000001,2.1245396906681915,4; p: 12.0
Temperature,46910711069,6.007657235484195,1; p: 12.0
Out_Current,46910714351,5.116416297730094,1; p: 12.0
Out_Voltage,46910716097,15.182339350820476,1; p: 12.0
In_Voltage,46910718332,7.002980480354519,1; p: 12.0
Temperature,46910719799,3.2277634125240433,2; p: 12.0
Out_Current,46910723570,13.374783834436176,2; p: 12.0
Out_Voltage,46910724967,3.590777299793203,2; p: 12.0
In_Voltage,46910726364,9.432277668217257,2; p: 12.0
Temperature,46910727761,2.232104262213987,3; p: 12.0
Out_Current,46910729297,7.1401845990713975,3; p: 12.0
Out_Voltage,46910731183,6.077493097532469,3; p: 12.0
In_Voltage,46910732440,10.246658683948311,3; p: 12.0
Temperature,46910734884,15.007004205993228,4; p: 12.0
Out_Current,46910736281,0.0066903058511506965,4; p: 12.0
Out_Voltage,46910737958,6.189236596011996,4; p: 12.0
In_Voltage,46910739215,18.38062161529607,4; p: 12.0
Temperature,46921464391,1.5254384322137189,1; p: 12.0
Out_Current,46921467045,18.02994705902833,1; p: 12.0
Out_Voltage,46921468581,4.6015177491503465,1; p: 12.0
In_Voltage,46921470327,10.163081238248015,1; p: 12.0
Temperature,46921473330,15.244855111517946,2; p: 12.0
Out_Current,46921474657,3.1109985115539938,2; p: 12.0
Out_Voltage,46921475914,7.6246023646498156,2; p: 12.0
In_Voltage,46921477241,3.044102231905038,2; p: 12.0
Temperature,46921478778,4.042561885204949,3; p: 12.0
Out_Current,46921480524,7.134539419834112,3; p: 12.0
Out_Voltage,46921481851,2.309951850843646,3; p: 12.0
In_Voltage,46921483946,13.332465702189532,3; p: 12.0
Temperature,46921485343,9.468252554245813,4; p: 12.0
Out_Current,46921486670,5.001069340371759,4; p: 12.0
Out_Voltage,46921487927,11.015795373210045,4; p: 12.0
In_Voltage,46921489254,14.008291441646481,4; p: 12.0
Temperature,46932198646,3.390726234609106,1; p: 12.0
Out_Current,46932200602,17.142645579654296,1; p: 12.0
Out_Voltage,46932203674,0.007965358370200945,1; p: 12.0
In_Voltage,46932205351,18.034351795060434,1; p: 12.0
Temperature,46932206538,17.005288652675006,2; p: 12.0
Out_Current,46932207725,11.048310269642108,2; p: 12.0
Out_Voltage,46932208843,11.06472154736941,2; p: 12.0
In_Voltage,46932210030,0.023089145054768584,2; p: 12.0
Temperature,46932211217,4.0379224325263685,3; p: 12.0
Out_Current,46932212963,15.482327269949726,3; p: 12.0
Out_Voltage,46932214081,17.162339738240906,3; p: 12.0
In_Voltage,46932215198,12.788142199340774,3; p: 12.0
Temperature,46932216246,11.157567927397599,4; p: 12.0
Out_Current,46932217363,18.298494202669698,4; p: 12.0
Out_Voltage,46932218481,18.041329037987467,4; p: 12.0
In_Voltage,46932219528,10.159294687015548,4; p: 12.0
Temperature,46942948615,15.481922858447431,1; p: 12.0
Out_Current,46942951828,13.56967757218432,1; p: 12.0
Out_Voltage,46942953365,15.06781289572313,1; p: 12.0
In_Voltage,46942954692,12.4788478868032,1; p: 12.0
Temperature,46942955949,2.5261814528111066,2; p: 12.0
Out_Current,46942957136,16.539268215130125,2; p: 12.0
Out_Voltage,46942958254,18.290601970128584,2; p: 12.0
In_Voltage,46942959301,4.07807690875199,2; p: 12.0
Temperature,46942960977,2.2249727258278575,3; p: 12.0
Out_Current,46942962165,18.26651728825521,3; p: 12.0
Out_Voltage,46942963771,19.109219442625832,3; p: 12.0
In_Voltage,46942964889,19.055438434318535,3; p: 12.0
Temperature,46942965936,4.056455676423688,4; p: 12.0
Out_Current,46942967054,1.308281322437872,4; p: 12.0
Out_Voltage,46942968101,0.05902061808049116,4; p: 12.0
In_Voltage,46942970266,19.023808186572523,4; p: 12.0
Temperature,46953695233,15.147460984962988,1; p: 12.0
Out_Current,46953698096,10.289119310622853,1; p: 12.0
Out_Voltage,46953699703,2.0108189269905514,1; p: 12.0
In_Voltage,46953701309,7.09367761536178,1; p: 12.0
Temperature,46953702566,16.439516740305553,2; p: 12.0
Out_Current,46953703684,9.20842702278649,2; p: 12.0
Out_Voltage,46953707385,8.096114901783123,2; p: 12.0
In_Voltage,46953708712,10.674733170966247,2; p: 12.0
Temperature,46953709969,6.1059126172756635,3; p: 12.0
Out_Current,46953712274,14.58936718697046,3; p: 12.0
Out_Voltage,46953713531,14.100437951767987,3; p: 12.0
In_Voltage,46953714579,3.337726208796998,3; p: 12.0
Temperature,46953715836,12.212105309864047,4; p: 12.0
Out_Current,46953717093,14.774616020778554,4; p: 12.0
Out_Voltage,46953719118,10.051066837957181,4; p: 12.0
In_Voltage,46953720166,6.407619883866117,4; p: 12.0
Temperature,46964442548,14.392308869626227,1; p: 12.0
Out_Current,46964447088,13.161068686102254,1; p: 12.0
Out_Voltage,46964451139,8.083215099669497,1; p: 12.0
In_Voltage,46964453653,16.00970367372885,1; p: 12.0
Temperature,46964455329,2.5784209966479077,2; p: 12.0
Out_Current,46964460009,2.2110473196821774,2; p: 12.0
Out_Voltage,46964461755,17.004179470108827,2; p: 12.0
In_Voltage,46964463361,16.221917295152835,2; p: 12.0
Temperature,46964464828,10.28040113360306,3; p: 12.0
Out_Current,46964466225,17.33413381882619,3; p: 12.0
Out_Voltage,46964467621,5.187919587661357,3; p: 12.0
In_Voltage,46964468948,13.019418470306412,3; p: 12.0
Temperature,46964471044,1.0918424942481157,4; p: 12.0
Out_Current,46964472441,12.135716722009633,4; p: 12.0
Out_Voltage,46964473837,8.00446948441641,4; p: 12.0
In_Voltage,46964475164,16.023515159535563,4; p: 12.0
Temperature,46975187559,10.457222362915246,1; p: 12.0
Out_Current,46975190283,13.105610303146573,1; p: 12.0
Out_Voltage,46975193147,2.2862894383725667,1; p: 12.0
In_Voltage,46975194613,19.311434557024565,1; p: 12.0
Temperature,46975197267,15.006127240129945,2; p: 12.0
Out_Current,46975198385,0.17843354284418142,2; p: 12.0
Out_Voltage,46975199712,6.223973290116832,2; p: 12.0
In_Voltage,46975200899,11.106113127329012,2; p: 12.0
Temperature,46975202156,12.071588445634351,3; p: 12.0
Out_Current,46975203204,10.103394327588918,3; p: 12.0
Out_Voltage,46975204321,19.341474222038144,3; p: 12.0
In_Voltage,46975205858,16.58401027513273,3; p: 12.0
Temperature,46975207255,7.337614268903693,4; p: 12.0
Out_Current,46975208372,7.1001972817399785,4; p: 12.0
Out_Voltage,46975209489,4.207892647951976,4; p: 12.0
In_Voltage,46975210537,15.479052795765856,4; p: 12.0
Temperature,46985924608,6.044059901992789,1; p: 12.0
Out_Current,46985926704,15.27390655250459,1; p: 12.0
Out_Voltage,46985930196,3.413818982522329,1; p: 12.0
In_Voltage,46985931592,3.1460987434485186,1; p: 12.0
Temperature,46985932919,14.082474505213712,2; p: 12.0
Out_Current,46985934037,18.094924893454962,2; p: 12.0
Out_Voltage,46985935224,7.587833637147369,2; p: 12.0
In_Voltage,46985936342,15.031821235982093,2; p: 12.0
Temperature,46985937529,0.03555089846290641,3; p: 12.0
Out_Current,46985939485,1.1502593282655977,3; p: 12.0
Out_Voltage,46985940602,8.408334642948507,3; p: 12.0
In_Voltage,46985941650,13.439931235114443,3; p: 12.0
Temperature,46985942837,15.095050746322313,4; p: 12.0
Out_Current,46985943954,11.325438482105039,4; p: 12.0
Out_Voltage,46985945072,2.2986912884461157,4; p: 12.0
In_Voltage,46985946119,11.642919176406204,4; p: 12.0
Temperature,46996689664,14.121920629567938,1; p: 12.0
Out_Current,46996693854,12.043915624860446,1; p: 12.0
Out_Voltage,46996695391,2.0224851515501676,1; p: 12.0
In_Voltage,46996696857,16.070779168808073,1; p: 12.0
Temperature,46996698044,1.134448800460431,2; p: 12.0
Out_Current,46996699232,16.188155301412305,2; p: 12.0
Out_Voltage,46996700349,0.29266589029871504,2; p: 12.0
In_Voltage,46996701607,1.0141123362699564,2; p: 12.0
Temperature,46996703492,18.41516737370198,3; p: 12.0
Out_Current,46996704610,6.4949976805744605,3; p: 12.0
Out_Voltage,46996705727,16.362684545969827,3; p: 12.0
In_Voltage,46996706775,7.011896962359484,3; p: 12.0
Temperature,46996707892,15.015688064907588,4; p: 12.0
Out_Current,46996709010,11.004857791559965,4; p: 12.0
Out_Voltage,46996710057,15.13151214762301,4; p: 12.0
In_Voltage,46996711664,19.276923647437584,4; p: 12.0
Temperature,47007426713,16.061960034595092,1; p: 12.0
Out_Current,47007428668,12.132121882374822,1; p: 12.0
Out_Voltage,47007430135,5.2870946389316655,1; p: 12.0
In_Voltage,47007431741,18.319336110989717,1; p: 12.0
Temperature,47007432929,19.06627817564705,2; p: 12.0
Out_Current,47007434046,11.00595246683254,2; p: 12.0
Out_Voltage,47007436490,9.81341299611586,2; p: 12.0
In_Voltage,47007437678,6.469863014974741,2; p: 12.0
Temperature,47007439144,3.084915547369573,3; p: 12.0
Out_Current,47007440192,18.153318311513704,3; p: 12.0
Out_Voltage,47007441310,9.137026744951948,3; p: 12.0
In_Voltage,47007442357,0.6252062606820803,3; p: 12.0
Temperature,47007443614,0.1958407115407864,4; p: 12.0
Out_Current,47007444662,9.565838325115745,4; p: 12.0
Out_Voltage,47007446408,13.72459305190074,4; p: 12.0
In_Voltage,47007447525,2.3398486352032672,4; p: 12.0
Temperature,47018162854,15.12137553718657,1; p: 12.0
Out_Current,47018169000,7.45060321392246,1; p: 12.0
Out_Voltage,47018171165,16.13559471887605,1; p: 12.0
In_Voltage,47018172911,2.00637343575479,1; p: 12.0
Temperature,47018175215,8.5375966241561,2; p: 12.0
Out_Current,47018178498,15.04301562846531,2; p: 12.0
Out_Voltage,47018179825,14.04975169185194,2; p: 12.0
In_Voltage,47018181152,1.159408461197152,2; p: 12.0
Temperature,47018182479,14.19305452096187,3; p: 12.0
Out_Current,47018183876,15.091834006350062,3; p: 12.0
Out_Voltage,47018186181,16.02689802188343,3; p: 12.0
In_Voltage,47018187508,10.005662209893382,3; p: 12.0
Temperature,47018189673,6.317043887103541,4; p: 12.0
Out_Current,47018191558,19.047843436560235,4; p: 12.0
Out_Voltage,47018192746,1.0040740575842158,4; p: 12.0
In_Voltage,47018194492,13.300024151870788,4; p: 12.0
Temperature,47028900880,15.40211938584573,1; p: 12.0
Out_Current,47028903325,12.049401245223388,1; p: 12.0
Out_Voltage,47028905280,15.052971165090625,1; p: 12.0
In_Voltage,47028907306,1.0903621088740512,1; p: 12.0
Temperature,47028911007,16.65322197120179,2; p: 12.0
Out_Current,47028912404,17.384058971209715,2; p: 12.0
Out_Voltage,47028913801,8.496869927589383,2; p: 12.0
In_Voltage,47028915338,2.0496462687786643,2; p: 12.0
Temperature,47028916804,11.025393967334452,3; p: 12.0
Out_Current,47028918201,18.558117875423772,3; p: 12.0
Out_Voltage,47028919528,15.387445442049883,3; p: 12.0
In_Voltage,47028921693,4.0986033721685455,3; p: 12.0
Temperature,47028923090,10.239588628375984,4; p: 12.0
Out_Current,47028924487,0.29719509112867354,4; p: 12.0
Out_Voltage,47028925953,13.189691843837672,4; p: 12.0
In_Voltage,47028927350,17.541609703586776,4; p: 12.0
Temperature,47039666076,6.464233425382448,1; p: 12.0
Out_Current,47039668031,3.2828931357045184,1; p: 12.0
Out_Voltage,47039670755,9.50905237627718,1; p: 12.0
In_Voltage,47039672082,13.43081832506556,1; p: 12.0
Temperature,47039673409,0.059917567221266954,2; p: 12.0
Out_Current,47039674805,9.595724250195863,2; p: 12.0
Out_Voltage,47039675923,12.043047054454988,2; p: 12.0
In_Voltage,47039677110,1.0141182010510066,2; p: 12.0
Temperature,47039678368,0.3359297349298,3; p: 12.0
Out_Current,47039680183,17.10869942524605,3; p: 12.0
Out_Voltage,47039681231,14.070574462069155,3; p: 12.0
In_Voltage,47039682349,1.4155556689758249,3; p: 12.0
Temperature,47039683466,15.61431843870965,4; p: 12.0
Out_Current,47039684514,1.0457084356583615,4; p: 12.0
Out_Voltage,47039685561,6.086682021602915,4; p: 12.0
In_Voltage,47039686679,3.060623707856921,4; p: 12.0
Temperature,47050403194,16.23964441192808,1; p: 12.0
Out_Current,47050406616,4.023811473244648,1; p: 12.0
Out_Voltage,47050408153,13.725208673704591,1; p: 12.0
In_Voltage,47050409480,16.231285926655538,1; p: 12.0
Temperature,47050410807,10.06361145628439,2; p: 12.0
Out_Current,47050411925,16.10322262939774,2; p: 12.0
Out_Voltage,47050413042,9.097212583064403,2; p: 12.0
In_Voltage,47050414229,17.44685791277802,2; p: 12.0
Temperature,47050415905,7.344154565101709,3; p: 12.0
Out_Current,47050417023,0.002218446807544405,3; p: 12.0
Out_Voltage,47050418350,0.2541027522840017,3; p: 12.0
In_Voltage,47050419467,7.026532255437567,3; p: 12.0
Temperature,47050420654,9.251407901854739,4; p: 12.0
Out_Current,47050421702,6.033307672927099,4; p: 12.0
Out_Voltage,47050422820,3.576463163780182,4; p: 12.0
In_Voltage,47050424426,12.030720790367537,4; p: 12.0
Temperature,47061136053,18.182603180591855,1; p: 12.0
Out_Current,47061138148,14.118738755232464,1; p: 12.0
Out_Voltage,47061140173,19.043138470913355,1; p: 12.0
In_Voltage,47061141570,19.200383610035452,1; p: 12.0
Temperature,47061142827,16.035586128256416,2; p: 12.0
Out_Current,47061144084,19.504664882181803,2; p: 12.0
Out_Voltage,47061147018,8.05543807789297,2; p: 12.0
In_Voltage,47061148275,13.786572736761274,2; p: 12.0
Temperature,47061149811,0.24827088114744916,3; p: 12.0
Out_Current,47061151558,13.144863075643302,3; p: 12.0
Out_Voltage,47061152675,4.220966617269768,3; p: 12.0
In_Voltage,47061153793,1.3774170921182458,3; p: 12.0
Temperature,47061154980,6.205508435791667,4; p: 12.0
Out_Current,47061156097,7.313901508631751,4; p: 12.0
Out_Voltage,47061157843,12.006845736316363,4; p: 12.0
In_Voltage,47061158961,7.136170402366727,4; p: 12.0
Temperature,47071888187,5.000776760972765,1; p: 12.0
Out_Current,47071890981,9.431205056881014,1; p: 12.0
Out_Voltage,47071892587,4.116726265789623,1; p: 12.0
In_Voltage,47071894194,15.14184929999026,1; p: 12.0
Temperature,47071895660,17.01216465014403,2; p: 12.0
Out_Current,47071898454,7.430977325249391,2; p: 12.0
Out_Voltage,47071899711,12.379494955036455,2; p: 12.0
In_Voltage,47071901248,14.876949889187042,2; p: 12.0
Temperature,47071902505,11.399569139948715,3; p: 12.0
Out_Current,47071903762,10.1498283059414,3; p: 12.0
Out_Voltage,47071904880,9.08525136973394,3; p: 12.0
In_Voltage,47071906556,15.006481755742028,3; p: 12.0
Temperature,47071908791,12.099122032390069,4; p: 12.0
Out_Current,47071909978,8.434403564961599,4; p: 12.0
Out_Voltage,47071911095,5.928871150856923,4; p: 12.0
In_Voltage,47071912143,1.307345239656049,4; p: 12.0
Temperature,47082653313,13.018120465766351,1; p: 12.0
Out_Current,47082656386,14.020966245106782,1; p: 12.0
Out_Voltage,47082658481,10.124093168056582,1; p: 12.0
In_Voltage,47082660297,12.16891265841279,1; p: 12.0
Temperature,47082663859,7.068913194111055,2; p: 12.0
Out_Current,47082665256,10.382554878463989,2; p: 12.0
Out_Voltage,47082666652,19.646670187173413,2; p: 12.0
In_Voltage,47082667910,16.502717077945,2; p: 12.0
Temperature,47082669306,10.728611585499987,3; p: 12.0
Out_Current,47082670563,6.001367204758589,3; p: 12.0
Out_Voltage,47082671960,11.004611722458973,3; p: 12.0
In_Voltage,47082674335,19.02513442308125,3; p: 12.0
Temperature,47082675662,9.28988970159759,4; p: 12.0
Out_Current,47082677059,3.3802773917795017,4; p: 12.0
Out_Voltage,47082678386,11.188334695432834,4; p: 12.0
In_Voltage,47082679783,9.037930440442466,4; p: 12.0
Temperature,47093383657,0.43022226662331386,1; p: 12.0
Out_Current,47093385822,17.437830634429574,1; p: 12.0
Out_Voltage,47093388476,4.618958354995695,1; p: 12.0
In_Voltage,47093389943,3.254334273747216,1; p: 12.0
Temperature,47093391060,4.595990024422346,2; p: 12.0
Out_Current,47093392177,8.054944650741641,2; p: 12.0
Out_Voltage,47093393295,1.0536557111293057,2; p: 12.0
In_Voltage,47093394412,15.00970357291572,2; p: 12.0
Temperature,47093395600,7.636008341158587,3; p: 12.0
Out_Current,47093397206,0.4368610771350563,3; p: 12.0
Out_Voltage,47093398324,16.36290963251933,3; p: 12.0
In_Voltage,47093399371,1.105155749950261,3; p: 12.0
Temperature,47093400558,11.149777234664981,4; p: 12.0
Out_Current,47093401676,14.28662784755493,4; p: 12.0
Out_Voltage,47093402724,4.589048521957053,4; p: 12.0
In_Voltage,47093403771,11.773001143000359,4; p: 12.0
Temperature,47104153811,3.2724023694089777,1; p: 12.0
Out_Current,47104158211,2.5701900065524486,1; p: 12.0
Out_Voltage,47104160026,6.503517139093786,1; p: 12.0
In_Voltage,47104161842,15.430355302916428,1; p: 12.0
Temperature,47104163239,3.1715535694423815,2; p: 12.0
Out_Current,47104164496,19.11218581791626,2; p: 12.0
Out_Voltage,47104165893,15.138904114287566,2; p: 12.0
In_Voltage,47104167220,6.02882041800997,2; p: 12.0
Temperature,47104169595,17.63359415674251,3; p: 12.0
Out_Current,47104170992,1.7362255686473946,3; p: 12.0
Out_Voltage,47104172388,0.037602995189733285,3; p: 12.0
In_Voltage,47104173995,11.004460333505675,3; p: 12.0
Temperature,47104175322,15.163258151858503,4; p: 12.0
Out_Current,47104176719,16.508157196497486,4; p: 12.0
Out_Voltage,47104178045,4.126901703448649,4; p: 12.0
In_Voltage,47104180141,19.17809466482474,4; p: 12.0
Temperature,47114872771,13.063884852691784,1; p: 12.0
Out_Current,47114875215,14.19812729336208,1; p: 12.0
Out_Voltage,47114876752,18.080436622141708,1; p: 12.0
In_Voltage,47114878149,17.080989671810592,1; p: 12.0
Temperature,47114879336,8.209058769601853,2; p: 12.0
Out_Current,47114880523,4.633937115856594,2; p: 12.0
Out_Voltage,47114883387,9.057440009815501,2; p: 12.0
In_Voltage,47114884434,2.030757131481416,2; p: 12.0
Temperature,47114885691,2.019951240361955,3; p: 12.0
Out_Current,47114886739,15.113563231227845,3; p: 12.0
Out_Voltage,47114887856,5.419835638052744,3; p: 12.0
In_Voltage,47114888904,12.424432772027801,3; p: 12.0
Temperature,47114890091,3.039465127323677,4; p: 12.0
Out_Current,47114891209,4.150281656827708,4; p: 12.0
Out_Voltage,47114892815,8.57936992814096,4; p: 12.0
In_Voltage,47114893863,8.721393234229112,4; p: 12.0
Temperature,47125619737,11.241865450750861,1; p: 12.0
Out_Current,47125621972,14.039130884667747,1; p: 12.0
Out_Voltage,47125623648,3.2858748322446756,1; p: 12.0
In_Voltage,47125625115,8.249633899417194,1; p: 12.0
Temperature,47125626232,1.5408822430956834,2; p: 12.0
Out_Current,47125628677,1.0488790363404537,2; p: 12.0
Out_Voltage,47125629794,2.1658310182846687,2; p: 12.0
In_Voltage,47125630842,13.560872932283093,2; p: 12.0
Temperature,47125632029,12.200548248245942,3; p: 12.0
Out_Current,47125633147,11.032500347973258,3; p: 12.0
Out_Voltage,47125634264,8.07822664896584,3; p: 12.0
In_Voltage,47125635382,7.590106584407985,3; p: 12.0
Temperature,47125637197,0.5801265600839064,4; p: 12.0
Out_Current,47125638385,17.04703353848922,4; p: 12.0
Out_Voltage,47125639502,19.05358027311565,4; p: 12.0
In_Voltage,47125640620,19.31870967695392,4; p: 12.0
Temperature,47136357066,11.251119227378815,1; p: 12.0
Out_Current,47136360069,18.559819161618417,1; p: 12.0
Out_Voltage,47136361954,14.185118000305788,1; p: 12.0
In_Voltage,47136363770,8.178619799867585,1; p: 12.0
Temperature,47136367123,17.453914376328026,2; p: 12.0
Out_Current,47136368240,9.456855243436973,2; p: 12.0
Out_Voltage,47136369427,9.616140323530589,2; p: 12.0
In_Voltage,47136370615,15.008915821350485,2; p: 12.0
Temperature,47136371802,7.457139171368626,3; p: 12.0
Out_Current,47136372850,3.088127418725649,3; p: 12.0
Out_Voltage,47136373967,16.059846975857116,3; p: 12.0
In_Voltage,47136375713,0.475426521334606,3; p: 12.0
Temperature,47136377180,7.069598753860245,4; p: 12.0
Out_Current,47136378227,6.025878630162357,4; p: 12.0
Out_Voltage,47136379345,0.21346757012236853,4; p: 12.0
In_Voltage,47136380392,8.389535427790383,4; p: 12.0
Temperature,47147099632,12.283138768823452,1; p: 12.0
Out_Current,47147101657,0.009464383835945401,1; p: 12.0
Out_Voltage,47147104870,3.1587584804832094,1; p: 12.0
In_Voltage,47147106546,2.402789322042505,1; p: 12.0
Temperature,47147107733,15.017783406266519,2; p: 12.0
Out_Current,47147108921,16.181165336031818,2; p: 12.0
Out_Voltage,47147110178,17.07770426792913,2; p: 12.0
